3,51,150001,0,460,100,1,1E,0,0,1,1,1,1,0,0,湖南,移动,0,0,1,1,男,28,111,2442456,0,0,2401861,0,24,6,2,1,21,0
2,0,150003,0,154,1000,1,1D,0,0,1,1,1,1,0,0,上海,移动,0,0,1,1,女,29,31717466,13660772,0,0,787,-1,1,1,2,1,13,0
3,51,150003,0,118,3000,1,null,0,0,1,1,1,1,0,0,江西,电信,0,0,1,0,男,26,139,6563717,0,0,6563730,0,0,0,1,1,17,0
2,0,150001,0,66,20000,1,null,0,0,1,1,1,1,0,0,江苏,电信,0,0,1,1,女,40,5457462,860514,1,1,619,0,0,0,1,1,14,0
3,51,150003,0,71,5000,2,null,0,0,1,1,1,1,0,0,湖北,移动,0,0,1,0,男,28,102,1907,1,1,18,0,0,0,1,1,14,1
3,51,150003,0,93,500,1,1A,0,0,1,1,1,1,0,0,广东,移动,1,1,1,0,男,36,41879879,1171006,0,1,776616,0,0,0,1,1,12,0
2,0,150003,0,193,4100,1,1D,0,0,1,1,1,1,0,0,广东,移动,0,0,1,0,男,40,207,26038554,1,1,19438839,0,24,1,1,1,23,0
2,0,150003,0,176,7000,1,1A,0,0,1,1,1,1,0,0,江苏,移动,1,1,1,0,女,32,518182,28999380,1,1,6011958,0,4,2,1,1,14,0
3,51,150003,0,51,2,1,1C,0,0,1,1,1,1,0,0,江苏,移动,0,0,1,1,女,29,173455,33307359,1,1,7091754,0,13,1,2,1,22,0
2,0,150003,0,157,900,1,1A,0,0,1,1,1,1,0,0,福建,移动,0,1,1,1,男,47,27748580,11653002,1,1,35,7802347,9,1,4,1,13,0
2,0,150003,0,270,5,1,null,0,0,1,1,1,1,0,0,四川,电信,0,0,1,0,男,35,119,1867066,0,0,1867067,-1,1,1,1,1,6,0
2,0,150003,0,113,63000.19,1,1A,0,0,1,1,1,1,0,0,陕西,联通,1,1,1,0,女,35,20648973,26006150,1,1,18,0,3,2,2,1,10,0
2,0,150003,0,212,9875,1,1C,0,0,1,1,1,1,0,0,湖北,联通,0,0,1,1,女,37,85308,40061779,1,1,34601914,0,2,1,2,1,13,0
2,0,150003,1,84,8000,2,null,0,0,1,1,1,1,1,1,四川,移动,0,1,1,0,女,24,311,26,1,1,30,0,0,0,1,4,10,1
2,0,150003,0,245,449,1,1E,0,0,1,1,1,1,0,0,河南,移动,0,1,1,1,男,29,1907521,18122320,1,1,153,-1,16,1,1,1,14,0
3,51,150003,0,64,2000,2,1A,0,0,1,1,1,1,0,0,甘肃,电信,0,0,1,0,女,19,95,846,1,1,798,0,0,0,1,1,19,1
2,0,150003,0,207,99000,1,1B,0,0,1,1,1,1,0,0,江苏,移动,0,0,1,0,男,46,1025,61910855,1,1,40173757,0,5,1,2,1,10,0
3,51,150003,0,148,300,1,1E,0,0,1,1,1,1,0,0,广东,联通,1,1,1,1,男,29,286212,2098941,1,1,71993,0,0,0,1,1,23,0
2,0,150003,0,110,500,1,null,0,0,1,1,1,1,0,0,湖南,移动,0,1,1,0,男,41,16595317,3259456,0,0,2229476,0,2,2,1,1,13,0
2,0,150003,0,113,100,1,null,0,0,1,1,1,1,0,0,广东,联通,1,1,1,1,男,28,13574221,1296979,0,1,1296980,0,0,0,1,1,11,0
3,51,150001,0,234,20000,1,1D,0,0,1,1,1,1,0,0,四川,移动,0,0,1,1,女,30,146,29322547,1,1,249,0,3,2,1,1,21,0
2,0,150003,0,121,20000,1,1E,0,0,1,1,1,1,0,0,福建,移动,0,0,1,1,男,38,28561771,15662084,1,1,69,0,7,2,2,1,15,0
3,51,150003,0,126,5.12,1,1A,0,0,1,1,1,1,0,0,广东,移动,0,0,1,0,男,27,12078188,10612155,0,0,10612174,0,0,0,2,1,22,0
2,0,150003,0,120,42000,1,1A,0,0,1,1,1,1,0,0,上海,联通,0,0,0,0,女,61,167551,50862373,1,1,0,0,1,1,1,1,13,0
3,51,150003,0,64,10000,1,null,0,0,1,1,1,1,0,0,福建,联通,0,1,1,0,男,31,12283159,8372459,1,1,1715,0,8,3,1,1,18,0
2,0,150003,0,73,100,1,1A,0,0,1,1,1,1,0,0,广东,移动,0,0,1,0,女,25,168,39466300,1,1,154,0,3,1,3,1,18,0
2,0,150003,0,161,4000,1,1F,0,0,1,1,1,1,0,0,江西,联通,0,0,1,0,女,27,1705925,29376328,1,1,144,0,13,2,2,1,10,0
2,0,150003,0,520,1020,1,1B,0,0,1,1,1,1,0,0,安徽,移动,0,1,1,0,女,31,29971147,8143892,1,1,350,29970709,4,1,2,1,20,0
2,0,150001,0,95,20000,1,1D,0,0,1,1,1,1,0,0,福建,移动,0,0,1,0,男,40,28927638,15109215,1,1,5368668,0,2,1,1,1,10,0
2,0,150001,0,119,8000,1,null,0,0,1,1,1,1,0,0,江苏,移动,0,1,1,1,男,32,44467713,489939,1,1,157,0,1,1,1,1,9,0
